league,season,player_id,games_played,attempts,mades,total_points,three_attempts,three_mades,two_attempts,two_mades,assisted_shots,fouled_on_shot,blocked_shots,avg_shot_distance,fg_percentage,two_pt_percentage,three_pt_percentage,efg_percentage,points_per_shot,three_pa_rate,ft_attempts,ft_mades,ft_percentage,fouled_fga,fouled_fg_made,fg_pct_on_fouled_fga,cns_attempts,cns_mades,cns_points,cns_three_attempts,cns_three_mades,cns_two_attempts,cns_two_mades,cns_fg_percentage,cns_efg_percentage,cns_ft_attempts,cns_ft_mades,cns_points_per_shot,cns_attempt_rate,od_attempts,od_mades,od_points,od_three_attempts,od_three_mades,od_two_attempts,od_two_mades,od_fg_percentage,od_efg_percentage,od_ft_attempts,od_ft_mades,od_points_per_shot,od_attempt_rate,contested_attempts,contested_mades,contested_points,contested_three_attempts,contested_three_mades,contested_two_attempts,contested_two_mades,contested_fg_percentage,contested_two_fg_percentage,contested_three_fg_percentage,contested_efg_percentage,contested_ft_attempts,contested_ft_mades,contested_points_per_shot,contested_attempt_rate,uncontested_attempts,uncontested_mades,uncontested_points,uncontested_three_attempts,uncontested_three_mades,uncontested_two_attempts,uncontested_two_mades,uncontested_fg_percentage,uncontested_two_fg_percentage,uncontested_three_fg_percentage,uncontested_efg_percentage,uncontested_ft_attempts,uncontested_ft_mades,uncontested_points_per_shot,uncontested_attempt_rate,rim_attempts,rim_mades,rim_fg_percentage,rim_attempt_rate,short_midrange_paint_attempts,short_midrange_paint_mades,short_midrange_paint_fg_percentage,short_midrange_paint_attempt_rate,long_midrange_attempts,long_midrange_mades,long_midrange_fg_percentage,long_midrange_attempt_rate,zone_three_attempts,zone_three_mades,zone_three_fg_percentage,zone_three_attempt_rate,attempts_Restricted_Area,mades_Restricted_Area,attempts_Paint_Non_RA,mades_Paint_Non_RA,attempts_Mid_Range,mades_Mid_Range,attempts_Corner_3,mades_Corner_3,attempts_Above_Break_3,mades_Above_Break_3,cl_average_attempts,cl_average_mades,cl_average_points,cl_average_fg_percentage,cl_average_attempt_rate,cl_average_points_per_shot,cl_blocked_attempts,cl_blocked_mades,cl_blocked_points,cl_blocked_fg_percentage,cl_blocked_attempt_rate,cl_blocked_points_per_shot,cl_light_attempts,cl_light_mades,cl_light_points,cl_light_fg_percentage,cl_light_attempt_rate,cl_light_points_per_shot,cl_open_attempts,cl_open_mades,cl_open_points,cl_open_fg_percentage,cl_open_attempt_rate,cl_open_points_per_shot,cl_plus_attempts,cl_plus_mades,cl_plus_points,cl_plus_fg_percentage,cl_plus_attempt_rate,cl_plus_points_per_shot,cst_catchAndShoot_attempts,cst_catchAndShoot_mades,cst_catchAndShoot_points,cst_catchAndShoot_fg_percentage,cst_catchAndShoot_attempt_rate,cst_catchAndShoot_points_per_shot,cst_dribblePullUp_attempts,cst_dribblePullUp_mades,cst_dribblePullUp_points,cst_dribblePullUp_fg_percentage,cst_dribblePullUp_attempt_rate,cst_dribblePullUp_points_per_shot,cst_dunk_attempts,cst_dunk_mades,cst_dunk_points,cst_dunk_fg_percentage,cst_dunk_attempt_rate,cst_dunk_points_per_shot,cst_floater_attempts,cst_floater_mades,cst_floater_points,cst_floater_fg_percentage,cst_floater_attempt_rate,cst_floater_points_per_shot,cst_heave_attempts,cst_heave_mades,cst_heave_points,cst_heave_fg_percentage,cst_heave_attempt_rate,cst_heave_points_per_shot,cst_hook_attempts,cst_hook_mades,cst_hook_points,cst_hook_fg_percentage,cst_hook_attempt_rate,cst_hook_points_per_shot,cst_layup_attempts,cst_layup_mades,cst_layup_points,cst_layup_fg_percentage,cst_layup_attempt_rate,cst_layup_points_per_shot,cst_leaner_attempts,cst_leaner_mades,cst_leaner_points,cst_leaner_fg_percentage,cst_leaner_attempt_rate,cst_leaner_points_per_shot,cst_lob_attempts,cst_lob_mades,cst_lob_points,cst_lob_fg_percentage,cst_lob_attempt_rate,cst_lob_points_per_shot,cst_offMove_attempts,cst_offMove_mades,cst_offMove_points,cst_offMove_fg_percentage,cst_offMove_attempt_rate,cst_offMove_points_per_shot,cst_postFadeaway_attempts,cst_postFadeaway_mades,cst_postFadeaway_points,cst_postFadeaway_fg_percentage,cst_postFadeaway_attempt_rate,cst_postFadeaway_points_per_shot,cst_shakeAndRaise_attempts,cst_shakeAndRaise_mades,cst_shakeAndRaise_points,cst_shakeAndRaise_fg_percentage,cst_shakeAndRaise_attempt_rate,cst_shakeAndRaise_points_per_shot,cst_stepback_attempts,cst_stepback_mades,cst_stepback_points,cst_stepback_fg_percentage,cst_stepback_attempt_rate,cst_stepback_points_per_shot,cst_tip_attempts,cst_tip_mades,cst_tip_points,cst_tip_fg_percentage,cst_tip_attempt_rate,cst_tip_points_per_shot,player_name,team_name,meta_team_id,appearances,is_traded
SPAIN,2024-2025,35125,41,447,203,580,219,84,228,119,132,50,8,16.06385570469799,0.4541387024608501,0.5219298245614035,0.3835616438356164,0.5480984340044742,1.17389896373057,0.4899328859060403,107,90,0.8411214953271028,50,13,0.26,244,111,296,182,74,62,37,0.45491803278688525,0.6065573770491803,3,3,1.2188162400130442,0.5851318944844125,173,79,164,29,6,144,73,0.45664739884393063,0.47398843930635837,11,10,0.9784075573549258,0.4148681055155875,318,126,314,166,62,152,64,0.39622641509433965,0.42105263157894735,0.37349397590361444,0.4937106918238994,11,10,1.0035931111386447,0.7361111111111112,114,70,160,47,20,67,50,0.6140350877192983,0.746268656716418,0.425531914893617,0.7017543859649122,2,2,1.41016713091922,0.2638888888888889,89,67,0.7528089887640449,0.19910514541387025,74,26,0.35135135135135137,0.16554809843400448,56,21,0.375,0.12527964205816555,209,81,0.3875598086124402,0.46756152125279643,89,67,74,26,56,21,38,19,171,62,129,59,151,0.4573643410852713,0.28859060402684567,1.1705426356589148,8,0,0,0.0,0.017897091722595078,0.0,29,15,37,0.5172413793103449,0.06487695749440715,1.2758620689655173,85,55,123,0.6470588235294118,0.19015659955257272,1.4470588235294117,181,67,163,0.3701657458563536,0.40492170022371365,0.9005524861878453,114,45,135,0.39473684210526316,0.2550335570469799,1.1842105263157894,39,10,23,0.2564102564102564,0.087248322147651,0.5897435897435898,13,12,24,0.9230769230769231,0.029082774049217,1.8461538461538463,9,2,4,0.2222222222222222,0.020134228187919462,0.4444444444444444,1,0,0,0.0,0.0022371364653243847,0.0,8,3,6,0.375,0.017897091722595078,0.75,118,71,142,0.6016949152542372,0.2639821029082774,1.2033898305084745,0,0,0,,0.0,,4,3,6,0.75,0.008948545861297539,1.5,80,34,97,0.425,0.1789709172259508,1.2125,19,6,12,0.3157894736842105,0.042505592841163314,0.631578947368421,14,5,13,0.35714285714285715,0.03131991051454139,0.9285714285714286,8,3,8,0.375,0.017897091722595078,1.0,5,2,4,0.4,0.011185682326621925,0.8,Mario Hezonja,Real Madrid,1338,41,False
SPAIN,2024-2025,59221,25,57,18,56,31,8,26,10,9,11,2,15.841492982456138,0.3157894736842105,0.38461538461538464,0.25806451612903225,0.38596491228070173,0.851063829787234,0.543859649122807,20,12,0.6,11,2,0.18181818181818182,23,4,11,21,3,2,1,0.17391304347826086,0.2391304347826087,0,0,0.4782608695652174,0.42592592592592593,31,14,33,9,5,22,9,0.45161290322580644,0.532258064516129,2,1,1.066499372647428,0.5740740740740741,42,13,31,21,5,21,8,0.30952380952380953,0.38095238095238093,0.23809523809523808,0.36904761904761907,2,1,0.7462686567164178,0.75,14,5,13,9,3,5,2,0.35714285714285715,0.4,0.3333333333333333,0.4642857142857143,0,0,0.9285714285714286,0.25,13,7,0.5384615384615384,0.22807017543859648,8,2,0.25,0.14035087719298245,5,1,0.2,0.08771929824561403,30,8,0.26666666666666666,0.5263157894736842,13,7,8,2,5,1,13,3,17,5,20,5,13,0.25,0.3508771929824561,0.65,2,0,0,0.0,0.03508771929824561,0.0,2,0,0,0.0,0.03508771929824561,0.0,12,5,13,0.4166666666666667,0.21052631578947367,1.0833333333333333,20,8,18,0.4,0.3508771929824561,0.9,18,3,9,0.16666666666666666,0.3157894736842105,0.5,12,5,15,0.4166666666666667,0.21052631578947367,1.25,2,1,2,0.5,0.03508771929824561,1.0,2,0,0,0.0,0.03508771929824561,0.0,0,0,0,,0.0,,1,1,2,1.0,0.017543859649122806,2.0,14,7,14,0.5,0.24561403508771928,1.0,0,0,0,,0.0,,0,0,0,,0.0,,2,0,0,0.0,0.03508771929824561,0.0,1,0,0,0.0,0.017543859649122806,0.0,0,0,0,,0.0,,3,1,2,0.3333333333333333,0.05263157894736842,0.6666666666666666,1,0,0,0.0,0.017543859649122806,0.0,Jovan Kljajic,Dreamland Gran Canaria,1328,25,False
SPAIN,2024-2025,2164,33,122,52,129,58,16,64,36,34,9,6,13.325807377049175,0.4262295081967213,0.5625,0.27586206896551724,0.4918032786885246,0.9862385321100916,0.47540983606557374,20,9,0.45,9,1,0.1111111111111111,76,28,72,56,16,20,12,0.3684210526315789,0.47368421052631576,0,0,0.9473684210526315,0.6785714285714286,36,18,36,1,0,35,18,0.5,0.5,1,1,1.0153677277716795,0.32142857142857145,71,25,55,29,5,42,20,0.352112676056338,0.47619047619047616,0.1724137931034483,0.3873239436619718,1,1,0.7838745800671892,0.5966386554621849,48,26,63,28,11,20,15,0.5416666666666666,0.75,0.39285714285714285,0.65625,0,0,1.3125,0.40336134453781514,34,20,0.5882352941176471,0.2786885245901639,25,14,0.56,0.20491803278688525,3,1,0.3333333333333333,0.02459016393442623,57,16,0.2807017543859649,0.4672131147540984,34,20,25,14,3,1,28,8,29,8,35,13,28,0.37142857142857144,0.28688524590163933,0.8,6,0,0,0.0,0.04918032786885246,0.0,11,6,14,0.5454545454545454,0.09016393442622951,1.2727272727272727,37,20,49,0.5405405405405406,0.30327868852459017,1.3243243243243243,30,12,27,0.4,0.2459016393442623,0.9,51,16,48,0.3137254901960784,0.4180327868852459,0.9411764705882353,2,0,0,0.0,0.01639344262295082,0.0,7,6,12,0.8571428571428571,0.05737704918032787,1.7142857142857142,1,0,0,0.0,0.00819672131147541,0.0,0,0,0,,0.0,,7,3,6,0.42857142857142855,0.05737704918032787,0.8571428571428571,43,24,48,0.5581395348837209,0.3524590163934426,1.1162790697674418,0,0,0,,0.0,,0,0,0,,0.0,,4,0,0,0.0,0.03278688524590164,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,4,2,4,0.5,0.03278688524590164,1.0,Musa Sagnia,BAXI Manresa,1330,33,False
SPAIN,2024-2025,35400,20,177,61,192,96,26,81,35,28,21,4,17.917849717514123,0.3446327683615819,0.43209876543209874,0.2708333333333333,0.4180790960451977,0.9521920253917874,0.5423728813559322,56,44,0.7857142857142857,21,3,0.14285714285714285,62,22,63,54,19,8,3,0.3548387096774194,0.5080645161290323,0,0,1.0161290322580645,0.3712574850299401,105,38,83,38,7,67,31,0.3619047619047619,0.3952380952380952,4,3,0.8055451479955039,0.6287425149700598,121,37,91,66,17,55,20,0.30578512396694213,0.36363636363636365,0.25757575757575757,0.3760330578512397,4,3,0.7657217334636689,0.711764705882353,49,21,50,25,8,24,13,0.42857142857142855,0.5416666666666666,0.32,0.5102040816326531,0,0,1.0204081632653061,0.28823529411764703,24,15,0.625,0.13559322033898305,17,7,0.4117647058823529,0.096045197740113,38,11,0.2894736842105263,0.21468926553672316,88,25,0.2840909090909091,0.4971751412429379,24,15,17,7,38,11,20,5,68,20,47,12,32,0.2553191489361702,0.2655367231638418,0.6808510638297872,4,0,0,0.0,0.022598870056497175,0.0,16,6,14,0.375,0.0903954802259887,0.875,33,15,36,0.45454545454545453,0.1864406779661017,1.0909090909090908,70,25,59,0.35714285714285715,0.3954802259887006,0.8428571428571429,28,12,36,0.42857142857142855,0.15819209039548024,1.2857142857142858,55,13,28,0.23636363636363636,0.3107344632768362,0.509090909090909,0,0,0,,0.0,,5,0,0,0.0,0.02824858757062147,0.0,2,0,0,0.0,0.011299435028248588,0.0,1,0,0,0.0,0.005649717514124294,0.0,33,21,42,0.6363636363636364,0.1864406779661017,1.2727272727272727,0,0,0,,0.0,,0,0,0,,0.0,,30,8,23,0.26666666666666666,0.1694915254237288,0.7666666666666667,0,0,0,,0.0,,4,2,6,0.5,0.022598870056497175,1.5,10,2,6,0.2,0.05649717514124294,0.6,2,0,0,0.0,0.011299435028248588,0.0,Gian Clavell Lopez,Coviran Granada,1319,20,False
SPAIN,2024-2025,18499,34,267,108,338,114,35,153,73,38,46,15,14.388381273408239,0.4044943820224719,0.477124183006536,0.30701754385964913,0.4700374531835206,1.0716550412175017,0.42696629213483145,110,87,0.7909090909090909,46,12,0.2608695652173913,80,29,80,69,22,11,7,0.3625,0.5,2,2,1.0138476755687438,0.32,170,76,163,35,11,135,65,0.4470588235294118,0.47941176470588237,8,7,0.9797141539880129,0.68,205,80,187,83,27,122,53,0.3902439024390244,0.4344262295081967,0.3253012048192771,0.4560975609756098,9,8,0.9331929555895865,0.7854406130268199,56,25,57,27,7,29,18,0.44642857142857145,0.6206896551724138,0.25925925925925924,0.5089285714285714,2,2,1.0372714486638537,0.21455938697318008,50,34,0.68,0.18726591760299627,70,27,0.38571428571428573,0.26217228464419473,31,10,0.3225806451612903,0.11610486891385768,107,34,0.3177570093457944,0.40074906367041196,50,34,70,27,31,10,20,6,87,28,80,35,88,0.4375,0.299625468164794,1.1,15,0,0,0.0,0.056179775280898875,0.0,18,7,16,0.3888888888888889,0.06741573033707865,0.8888888888888888,38,18,41,0.47368421052631576,0.14232209737827714,1.0789473684210527,110,45,99,0.4090909090909091,0.41198501872659177,0.9,47,15,45,0.3191489361702128,0.1760299625468165,0.9574468085106383,53,13,33,0.24528301886792453,0.19850187265917604,0.6226415094339622,0,0,0,,0.0,,15,4,8,0.26666666666666666,0.056179775280898875,0.5333333333333333,2,0,0,0.0,0.00749063670411985,0.0,3,1,2,0.3333333333333333,0.011235955056179775,0.6666666666666666,102,57,114,0.5588235294117647,0.38202247191011235,1.1176470588235294,0,0,0,,0.0,,0,0,0,,0.0,,23,7,20,0.30434782608695654,0.08614232209737828,0.8695652173913043,2,1,2,0.5,0.00749063670411985,1.0,6,4,11,0.6666666666666666,0.02247191011235955,1.8333333333333333,8,3,9,0.375,0.0299625468164794,1.125,0,0,0,,0.0,,Aljami Durham,Basquet Girona,1315,34,False
SPAIN,2024-2025,59158,18,86,34,95,35,14,51,20,17,3,5,14.60606976744186,0.3953488372093023,0.39215686274509803,0.4,0.47674418604651164,1.0308159722222223,0.4069767441860465,14,13,0.9285714285714286,3,2,0.6666666666666666,38,17,46,30,12,8,5,0.4473684210526316,0.6052631578947368,1,1,1.222684703433923,0.4691358024691358,43,16,34,5,2,38,14,0.37209302325581395,0.3953488372093023,1,1,0.8057090239410681,0.5308641975308642,54,20,47,17,7,37,13,0.37037037037037035,0.35135135135135137,0.4117647058823529,0.4351851851851852,2,2,0.8928571428571428,0.627906976744186,32,14,35,18,7,14,7,0.4375,0.5,0.3888888888888889,0.546875,0,0,1.09375,0.37209302325581395,16,10,0.625,0.18604651162790697,25,9,0.36,0.29069767441860467,10,1,0.1,0.11627906976744186,34,14,0.4117647058823529,0.3953488372093023,16,10,25,9,10,1,12,5,22,9,26,12,29,0.46153846153846156,0.3023255813953488,1.1153846153846154,5,0,0,0.0,0.05813953488372093,0.0,5,1,3,0.2,0.05813953488372093,0.6,27,13,32,0.48148148148148145,0.313953488372093,1.1851851851851851,23,8,18,0.34782608695652173,0.26744186046511625,0.782608695652174,26,12,36,0.46153846153846156,0.3023255813953488,1.3846153846153846,10,5,12,0.5,0.11627906976744186,1.2,0,0,0,,0.0,,4,0,0,0.0,0.046511627906976744,0.0,1,0,0,0.0,0.011627906976744186,0.0,6,3,6,0.5,0.06976744186046512,1.0,29,14,28,0.4827586206896552,0.3372093023255814,0.9655172413793104,0,0,0,,0.0,,0,0,0,,0.0,,5,0,0,0.0,0.05813953488372093,0.0,1,0,0,0.0,0.011627906976744186,0.0,3,0,0,0.0,0.03488372093023256,0.0,0,0,0,,0.0,,1,0,0,0.0,0.011627906976744186,0.0,Ziga Samar,Dreamland Gran Canaria,1328,18,False
SPAIN,2024-2025,58354,15,82,36,111,46,16,36,20,17,6,4,18.643410975609758,0.43902439024390244,0.5555555555555556,0.34782608695652173,0.5365853658536586,1.1879280821917808,0.5609756097560976,26,23,0.8846153846153846,6,1,0.16666666666666666,29,13,38,26,12,3,1,0.4482758620689655,0.6551724137931034,0,0,1.3103448275862069,0.3717948717948718,49,22,48,18,4,31,18,0.4489795918367347,0.4897959183673469,1,1,0.9911003236245955,0.6282051282051282,58,26,65,33,13,25,13,0.4482758620689655,0.52,0.3939393939393939,0.5603448275862069,0,0,1.1206896551724137,0.725,22,9,21,13,3,9,6,0.4090909090909091,0.6666666666666666,0.23076923076923078,0.4772727272727273,1,1,0.9803921568627451,0.275,13,5,0.38461538461538464,0.15853658536585366,13,11,0.8461538461538461,0.15853658536585366,8,3,0.375,0.0975609756097561,42,16,0.38095238095238093,0.5121951219512195,13,5,13,11,8,3,2,1,40,15,34,17,43,0.5,0.4146341463414634,1.2647058823529411,3,0,0,0.0,0.036585365853658534,0.0,9,4,9,0.4444444444444444,0.10975609756097561,1.0,13,5,12,0.38461538461538464,0.15853658536585366,0.9230769230769231,21,9,22,0.42857142857142855,0.25609756097560976,1.0476190476190477,15,7,21,0.4666666666666667,0.18292682926829268,1.4,29,11,26,0.3793103448275862,0.35365853658536583,0.896551724137931,0,0,0,,0.0,,8,5,10,0.625,0.0975609756097561,1.25,1,0,0,0.0,0.012195121951219513,0.0,0,0,0,,0.0,,15,7,14,0.4666666666666667,0.18292682926829268,0.9333333333333333,0,0,0,,0.0,,0,0,0,,0.0,,10,5,15,0.5,0.12195121951219512,1.5,0,0,0,,0.0,,1,0,0,0.0,0.012195121951219513,0.0,1,0,0,0.0,0.012195121951219513,0.0,0,0,0,,0.0,,Keye van der Vuurst de Vries,ICG Forca Lleida,1323,15,True
SPAIN,2024-2025,24864,19,163,72,177,57,19,106,53,15,8,7,13.889089570552144,0.44171779141104295,0.5,0.3333333333333333,0.5,1.0276358569437993,0.3496932515337423,21,14,0.6666666666666666,8,3,0.375,28,9,26,24,8,4,1,0.32142857142857145,0.4642857142857143,0,0,0.9285714285714286,0.175,132,63,137,32,11,100,52,0.4772727272727273,0.5189393939393939,3,2,1.0426042604260426,0.825,116,51,113,36,11,80,40,0.4396551724137931,0.5,0.3055555555555556,0.4870689655172414,3,2,0.9802250255710877,0.7341772151898734,42,20,47,19,7,23,13,0.47619047619047616,0.5652173913043478,0.3684210526315789,0.5595238095238095,0,0,1.119047619047619,0.26582278481012656,24,17,0.7083333333333334,0.147239263803681,57,29,0.5087719298245614,0.3496932515337423,22,7,0.3181818181818182,0.13496932515337423,53,18,0.33962264150943394,0.32515337423312884,24,17,57,29,22,7,4,2,49,16,40,14,33,0.35,0.24539877300613497,0.825,7,0,0,0.0,0.04294478527607362,0.0,11,4,10,0.36363636363636365,0.06748466257668712,0.9090909090909091,31,16,37,0.5161290322580645,0.1901840490797546,1.1935483870967742,69,37,80,0.5362318840579711,0.4233128834355828,1.1594202898550725,12,7,21,0.5833333333333334,0.0736196319018405,1.75,59,19,48,0.3220338983050847,0.3619631901840491,0.8135593220338984,0,0,0,,0.0,,13,9,18,0.6923076923076923,0.07975460122699386,1.3846153846153846,0,0,0,,0.0,,3,1,2,0.3333333333333333,0.018404907975460124,0.6666666666666666,51,30,60,0.5882352941176471,0.3128834355828221,1.1764705882352942,2,1,2,0.5,0.012269938650306749,1.0,1,0,0,0.0,0.006134969325153374,0.0,12,1,3,0.08333333333333333,0.0736196319018405,0.25,3,3,6,1.0,0.018404907975460124,2.0,0,0,0,,0.0,,2,0,0,0.0,0.012269938650306749,0.0,0,0,0,,0.0,,Kamar Baldwin,Bitci Baskonia,1326,19,False
SPAIN,2024-2025,59248,32,167,53,180,130,38,37,15,31,11,10,22.111401796407183,0.31736526946107785,0.40540540540540543,0.2923076923076923,0.4311377245508982,0.9568360620880288,0.7784431137724551,48,36,0.75,11,0,0.0,69,27,78,66,24,3,3,0.391304347826087,0.5652173913043478,0,0,1.1304347826086956,0.41818181818181815,96,25,64,64,14,32,11,0.2604166666666667,0.3333333333333333,0,0,0.6666666666666666,0.5818181818181818,109,28,77,84,21,25,7,0.25688073394495414,0.28,0.25,0.3532110091743119,0,0,0.7064220183486238,0.6646341463414634,55,23,63,45,17,10,6,0.41818181818181815,0.6,0.37777777777777777,0.5727272727272728,0,0,1.1454545454545455,0.3353658536585366,13,5,0.38461538461538464,0.07784431137724551,14,4,0.2857142857142857,0.08383233532934131,8,4,0.5,0.04790419161676647,124,38,0.3064516129032258,0.7425149700598802,13,5,14,4,8,4,14,4,110,34,45,16,44,0.35555555555555557,0.2694610778443114,0.9777777777777777,10,0,0,0.0,0.059880239520958084,0.0,11,4,10,0.36363636363636365,0.0658682634730539,0.9090909090909091,44,19,53,0.4318181818181818,0.2634730538922156,1.2045454545454546,54,12,33,0.2222222222222222,0.32335329341317365,0.6111111111111112,42,18,54,0.42857142857142855,0.25149700598802394,1.2857142857142858,66,16,46,0.24242424242424243,0.39520958083832336,0.696969696969697,2,0,0,0.0,0.011976047904191617,0.0,6,3,6,0.5,0.03592814371257485,1.0,3,0,0,0.0,0.017964071856287425,0.0,0,0,0,,0.0,,20,8,16,0.4,0.11976047904191617,0.8,0,0,0,,0.0,,0,0,0,,0.0,,24,6,18,0.25,0.1437125748502994,0.75,1,0,0,0.0,0.005988023952095809,0.0,0,0,0,,0.0,,0,0,0,,0.0,,0,0,0,,0.0,,Ingus Jakovics,Leyma Coruna,1321,32,False
SPAIN,2024-2025,8876,31,299,140,410,143,61,156,79,50,17,5,17.527983612040135,0.4682274247491639,0.5064102564102564,0.42657342657342656,0.5702341137123745,1.2349397590361446,0.4782608695652174,75,69,0.92,17,3,0.17647058823529413,60,31,86,48,24,12,7,0.5166666666666667,0.7166666666666667,0,0,1.4333333333333333,0.20905923344947736,227,104,243,89,35,138,69,0.4581497797356828,0.5352422907488987,3,3,1.0774351786965664,0.7909407665505227,207,85,211,103,41,104,44,0.4106280193236715,0.4230769230769231,0.39805825242718446,0.5096618357487923,1,1,1.0219822599305823,0.7212543554006968,80,48,114,33,18,47,30,0.6,0.6382978723404256,0.5454545454545454,0.7125,2,2,1.434223541048467,0.2787456445993031,27,16,0.5925925925925926,0.0903010033444816,43,29,0.6744186046511628,0.14381270903010032,81,29,0.35802469135802467,0.2709030100334448,134,58,0.43283582089552236,0.44816053511705684,27,16,43,29,81,29,11,7,123,51,96,47,122,0.4895833333333333,0.3210702341137124,1.2708333333333333,5,0,0,0.0,0.016722408026755852,0.0,28,16,37,0.5714285714285714,0.09364548494983277,1.3214285714285714,52,32,77,0.6153846153846154,0.17391304347826086,1.4807692307692308,106,38,89,0.3584905660377358,0.35451505016722407,0.839622641509434,18,9,26,0.5,0.06020066889632107,1.4444444444444444,146,58,147,0.3972602739726027,0.4882943143812709,1.0068493150684932,0,0,0,,0.0,,12,5,10,0.4166666666666667,0.04013377926421405,0.8333333333333334,0,0,0,,0.0,,1,0,0,0.0,0.0033444816053511705,0.0,49,33,66,0.673469387755102,0.16387959866220736,1.346938775510204,1,0,0,0.0,0.0033444816053511705,0.0,0,0,0,,0.0,,34,17,49,0.5,0.11371237458193979,1.4411764705882353,0,0,0,,0.0,,3,2,6,0.6666666666666666,0.010033444816053512,2.0,23,9,21,0.391304347826087,0.07692307692307693,0.9130434782608695,0,0,0,,0.0,,Brandon Taylor,Leyma Coruna,1321,31,False
SPAIN,2024-2025,35402,36,316,135,418,180,62,136,73,87,40,9,17.02672974683544,0.4272151898734177,0.5367647058823529,0.34444444444444444,0.5253164556962026,1.1568692571681611,0.569620253164557,103,86,0.8349514563106796,40,18,0.45,136,60,164,116,44,20,16,0.4411764705882353,0.6029411764705882,4,3,1.212253193960511,0.4563758389261745,162,67,149,56,15,106,52,0.41358024691358025,0.45987654320987653,12,9,0.9445241511238641,0.5436241610738255,229,84,212,133,44,96,40,0.36681222707423583,0.4166666666666667,0.3308270676691729,0.462882096069869,13,10,0.9458077709611452,0.7532894736842105,75,46,108,41,16,34,30,0.6133333333333333,0.8823529411764706,0.3902439024390244,0.72,4,3,1.4460656591974985,0.24671052631578946,52,37,0.7115384615384616,0.16455696202531644,56,26,0.4642857142857143,0.17721518987341772,22,7,0.3181818181818182,0.06962025316455696,171,60,0.3508771929824561,0.5411392405063291,52,37,56,26,22,7,29,14,142,46,103,38,103,0.36893203883495146,0.3259493670886076,1.0,9,0,0,0.0,0.028481012658227847,0.0,20,13,31,0.65,0.06329113924050633,1.55,55,33,77,0.6,0.17405063291139242,1.4,117,46,109,0.39316239316239315,0.370253164556962,0.9316239316239316,67,25,75,0.373134328358209,0.2120253164556962,1.1194029850746268,63,19,54,0.30158730158730157,0.19936708860759494,0.8571428571428571,12,12,24,1.0,0.0379746835443038,2.0,12,2,4,0.16666666666666666,0.0379746835443038,0.3333333333333333,1,0,0,0.0,0.0031645569620253164,0.0,5,4,8,0.8,0.015822784810126583,1.6,80,47,94,0.5875,0.25316455696202533,1.175,1,0,0,0.0,0.0031645569620253164,0.0,0,0,0,,0.0,,50,18,54,0.36,0.15822784810126583,1.08,0,0,0,,0.0,,5,1,3,0.2,0.015822784810126583,0.6,4,1,2,0.25,0.012658227848101266,0.5,4,1,2,0.25,0.012658227848101266,0.5,Nico Brussino,Dreamland Gran Canaria,1328,36,False
SPAIN,2024-2025,59103,34,135,74,205,1,1,134,73,53,29,11,5.141303703703701,0.5481481481481482,0.5447761194029851,1.0,0.5518518518518518,1.195195895522388,0.007407407407407408,83,56,0.6746987951807228,29,13,0.4482758620689655,59,35,70,0,0,59,35,0.5932203389830508,0.5932203389830508,7,4,1.1920103092783505,0.5,59,28,57,1,1,58,27,0.4745762711864407,0.4830508474576271,6,3,0.9733939000648929,0.5,100,45,90,0,0,100,45,0.45,0.45,,0.45,10,5,0.9099616858237547,0.7518796992481203,33,28,57,1,1,32,27,0.8484848484848485,0.84375,1.0,0.8636363636363636,3,2,1.719114219114219,0.24812030075187969,72,45,0.625,0.5333333333333333,49,24,0.4897959183673469,0.362962962962963,11,3,0.2727272727272727,0.08148148148148149,1,1,1.0,0.007407407407407408,72,45,49,24,11,3,0,0,1,1,30,15,30,0.5,0.2222222222222222,1.0,11,0,0,0.0,0.08148148148148149,0.0,7,7,14,1.0,0.05185185185185185,2.0,26,21,43,0.8076923076923077,0.1925925925925926,1.6538461538461537,59,30,60,0.5084745762711864,0.43703703703703706,1.0169491525423728,7,1,2,0.14285714285714285,0.05185185185185185,0.2857142857142857,4,3,7,0.75,0.02962962962962963,1.75,8,8,16,1.0,0.05925925925925926,2.0,3,2,4,0.6666666666666666,0.022222222222222223,1.3333333333333333,0,0,0,,0.0,,21,11,22,0.5238095238095238,0.15555555555555556,1.0476190476190477,80,43,86,0.5375,0.5925925925925926,1.075,0,0,0,,0.0,,2,1,2,0.5,0.014814814814814815,1.0,0,0,0,,0.0,,0,0,0,,0.0,,1,0,0,0.0,0.007407407407407408,0.0,0,0,0,,0.0,,7,4,8,0.5714285714285714,0.05185185185185185,1.1428571428571428,Dragan Apic,Leche Rio Breogan,1322,34,False
